,index,wokID,holeID,holeType,hexRow,hexCol,xWok,yWok,zWok,ix,iy,iz,jx,jy,jz,kx,ky,kz
192,385,curvNomAPO,R-3C8,Boss,-3.0,8.0,-102.41390250477998,-59.128682794468,0.7481912621108,-4.070397097814632e-05,-0.9999799602033044,0.0063306820315405,0.9999398967486186,-0.000110107979169,-0.0109631549562241,0.0109636323154329,0.0063298552930257,0.9999198626382122
193,387,curvNomAPO,R-3C9,ApogeeBoss,-3.0,9.0,-79.656475165014,-59.129683696708,0.5264326922176004,-4.070492285003663e-05,-0.9999799781238562,0.006327850703137,0.9999636709964108,-9.46399126391316e-05,-0.0085233638118289,0.008523792025332,0.0063272738757597,0.9999436536999524
194,389,curvNomAPO,R-3C10,Boss,-3.0,10.0,-56.897277163562,-59.129645198944,0.3601197743488002,-4.070563828999126e-05,-0.999980025479042,0.0063203628049085,0.9999815071535684,-7.914086620800393e-05,-0.0060810432987154,0.0060814220317758,0.0063199983906608,0.9999615362234756
195,391,curvNomAPO,R-3C11,ApogeeBoss,-3.0,11.0,-34.139876914674,-59.131313857278,0.2493299533838007,6.637606487949865e-06,-0.9999799724072604,0.006328881442776,0.9999933242035868,-1.6488120128411374e-05,-0.0036539398465257,0.0036539710182641,0.0063288634458668,0.999973296635106
196,393,curvNomAPO,R-3C12,ApogeeBoss,-3.0,12.0,-11.3797039745826,-59.130133643992,0.193771815249601,4.4574521821796045e-06,-0.9999800384994532,0.0063184319860987,0.9999992606864604,-3.2257252066278543e-06,-0.0012159836047837,0.0012159797134516,0.0063184327349852,0.9999792991862932
197,395,curvNomAPO,R-3C13,ApogeeBoss,-3.0,13.0,11.379690505496,-59.130098618154,0.1937684419518008,9.316928051473544e-06,-0.9999800383825886,0.0063184451846527,0.9999992606537622,1.6999832347973075e-05,0.0012158959389956,-0.0012159790802549,0.0063184291847191,0.9999792992094956
198,397,curvNomAPO,R-3C14,ApogeeBoss,-3.0,14.0,34.139281502097994,-59.131657618846,0.2493299533838007,5.369102242569928e-05,-0.9999799695927886,0.0063291018699111,0.9999933227842618,7.681594346688132e-05,0.0036535580195075,-0.003653971013184,0.0063288634458669,0.9999732966351244
199,399,curvNomAPO,R-3C15,Boss,-3.0,15.0,56.897300801056,-59.129642947742,0.3601207426983999,5.1511004502112735e-05,-0.9999800245711432,0.0063204276209728,0.9999815066375422,8.994622947700235e-05,0.0060809779301202,-0.0060814249586114,0.0063199974977324,0.9999615362113192
200,401,curvNomAPO,R-3C16,ApogeeBoss,-3.0,16.0,79.65643808050599,-59.12971652951,0.5264302759410002,5.636979670814167e-05,-0.9999799765005286,0.00632798707712,0.9999636702665736,0.000110305043605,0.0085232611012538,-0.0085237884446301,0.0063272767285408,0.9999436537124238
201,403,curvNomAPO,R-3C17,Boss,-3.0,17.0,102.413892644754,-59.12869987266599,0.7481912621108,5.418899794168414e-05,-0.9999799586201092,0.006330831041597,0.9999398961161712,0.0001235935548921,0.0109630689049088,-0.0109636316397939,0.0063298564563452,0.9999198626382562
202,405,curvNomAPO,R-3C18,ApogeeBoss,-3.0,18.0,125.169015316028,-59.126945653416,1.0254009610558006,5.20079895395109e-05,-0.99997995739103,0.0063310434686972,0.9999102168259894,0.0001368372170224,0.0133992373879503,-0.0133998351546439,0.0063297781801218,0.9998901831331372
203,407,curvNomAPO,R-3C19,Boss,-3.0,19.0,147.92096962203598,-59.124545908914,1.3579882477976,5.686460312951854e-05,-0.999979970033393,0.0063290045371677,0.9998746963848346,0.0001570443604744,0.0158293040404186,-0.0158299809144573,0.0063273113629267,0.99985467785832
204,409,curvNomAPO,R-3C20,ApogeeBoss,-3.0,20.0,170.671640117556,-59.122269442296,1.7459450197362,5.468283211750613e-05,-0.9999799611285752,0.0063304305604916,0.999833116593239,0.0001703197149221,0.0182677298711432,-0.0182684420035815,0.0063283751854677,0.9998130903795336
205,411,curvNomAPO,R-3C21,Fiducial,-3.0,21.0,193.420301022988,-59.119910668502,2.1892637662948005,5.2501369642584754e-05,-0.9999799405896428,0.0063336925991799,0.9997854482483948,0.0001836828557003,0.0207128880498295,-0.0207136359522522,0.0063312462393467,0.9997654027854206
206,413,curvNomAPO,R-3C22,ApogeeBoss,-3.0,22.0,216.16066105983,-59.115775031358,2.687947757317,5.031939595051174e-05,-0.99997998213256,0.0063271480244488,0.9997325774790627,0.0001966209655915,0.0231243349583409,-0.0231251161084231,0.0063242924000069,0.9997125748586996
207,415,curvNomAPO,R-3C23,Boss,-3.0,23.0,238.900503892474,-59.112368715336,3.2418666168126,5.517205288435467e-05,-0.9999799775472996,0.0063278322154418,0.9996732993318288,0.0002168895875696,0.0255587081426763,-0.0255595688355709,0.0063243547820316,0.9996532953867208
208,417,curvNomAPO,R-3C24,ApogeeBoss,-3.0,24.0,261.64423313162,-59.110368248928,3.8513561544986006,5.299114057323334e-05,-0.9999798949645048,0.0063408878492865,0.9996065372484998,0.0002308272175277,0.0280484831828618,-0.0280493829166108,0.0063369066249912,0.9995864523553843
209,419,curvNomAPO,R-2C1,ApogeeBoss,-2.0,1.0,-273.00627942196,-39.404764720158,4.0728272828788,-4.0689064311949405e-05,-0.9999910942845308,0.0042201535548961,0.9995730800584112,-0.0001639732100667,-0.0292169597208134,0.0292173915150086,0.0042171630764338,0.9995641848168858
210,421,curvNomAPO,R-2C2,Boss,-2.0,2.0,-250.26870493911,-39.406811340398,3.4355411753351994,-4.069177752271872e-05,-0.9999911134412484,0.0042156117837575,0.9996419864304994,-0.000153470842026,-0.0267558481828936,0.0267562573889668,0.0042130137945135,0.999633109298258
211,423,curvNomAPO,R-2C3,ApogeeBoss,-2.0,3.0,-227.537173466272,-39.410313965092,2.8542999699764007,-4.06942719090642e-05,-0.9999910832431824,0.004222769008951,0.999703074186531,-0.000143579001929,-0.0243668390865455,0.0243672281143266,0.0042205235690526,0.9996941659201716
212,425,curvNomAPO,R-2C4,Boss,-2.0,4.0,-204.794649975794,-39.412479538612,2.3277802354132,-4.069662541777829e-05,-0.9999910853228664,0.004222276468952,0.9997595143803868,-0.0001332797329869,-0.021929332922045,0.0219297001730026,0.0042203686223316,0.9997506072711404
213,427,curvNomAPO,R-2C5,ApogeeBoss,-2.0,5.0,-182.046674306736,-39.414006075818,1.8567529871978,-4.069868629650516e-05,-0.9999910990827598,0.0042190163392548,0.9998102564565214,-0.000122874769175,-0.0194791166672464,0.0194794616958998,0.004217423033686,0.9998013622290144
214,429,curvNomAPO,R-2C6,Boss,-2.0,6.0,-159.298653873988,-39.415957691676,1.4411379050946005,-4.070048449493573e-05,-0.9999910937863408,0.0042202714923038,0.99985462445117,-0.0001126530281909,-0.0170504332175245,0.0170507567890866,0.0042189640071266,0.9998457241172892
215,431,curvNomAPO,R-2C7,ApogeeBoss,-2.0,7.0,-136.547384690816,-39.41762201423,1.0808421759796003,-4.07020542606208e-05,-0.9999910900667904,0.004221152730605,0.9998931374516724,-0.0001024059206421,-0.0146185905640018,0.0146188925843678,0.0042201066408009,0.9998842326387324
216,433,curvNomAPO,R-2C8,Boss,-2.0,8.0,-113.79279073908398,-39.418800334454,0.7759100268916006,-4.070338451184959e-05,-0.9999910936012624,0.0042203153182753,0.9999258119632576,-9.21063037785872e-05,-0.0121803976145702,0.0121806778487371,0.0042195064379598,0.9999169099743064
217,435,curvNomAPO,R-2C9,ApogeeBoss,-2.0,9.0,-91.03605567327,-39.41964068812,0.5264302759410002,-4.070449472924409e-05,-0.9999911000979548,0.0042187756548923,0.9999525498625862,-8.179930552819443e-05,-0.0097412182084995,0.0097414766055304,0.0042181789620425,0.999943653712442
218,437,curvNomAPO,R-2C10,Fiducial,-2.0,10.0,-68.277598759998,-39.420047170924,0.3324083843564001,-4.07052978413984e-05,-0.9999911122830524,0.0042158863816078,0.9999733433968524,-7.148583852317845e-05,-0.0073011906903223,0.0073014271755791,0.004215476803256,0.9999644588266732
219,439,curvNomAPO,R-2C11,ApogeeBoss,-2.0,11.0,-45.518322278896,-39.420150373918,0.1937684419518008,-4.070583298466967e-05,-0.9999911264226484,0.0042125311865326,0.9999881701908776,-6.119444987973512e-05,-0.0048637160216443,0.0048639306466126,0.0042122833714807,0.9999792992094704
220,441,curvNomAPO,R-2C12,Fiducial,-2.0,12.0,-22.7584793997142,-39.418155100032,0.1107703905491996,6.638856097226803e-06,-0.9999911862967088,0.0041984860160582,0.999997062087578,-3.5383486790651933e-06,-0.0024240057123052,0.0024239992035455,0.0041984897738991,0.9999882483866896
221,443,curvNomAPO,R-2C13,Boss,-2.0,13.0,2.3633791089448e-05,-39.41827112773999,0.0828655623102001,4.457717998624089e-06,-0.9999911867129024,0.0041983897687021,0.9999999999900646,4.4576908907934965e-06,-1.5814323960630338e-08,-2.900939243490957e-09,0.0041983897687308,0.999991186722838
222,445,curvNomAPO,R-2C14,Fiducial,-2.0,14.0,22.7578839869858,-39.4184988616,0.1107703905491996,5.368998024577676e-05,-0.9999911842634432,0.0041986322513712,0.9999970606683036,6.386683053519379e-05,0.0024237524173738,-0.0024239992035455,0.0041984897789789,0.9999882483866684
223,447,curvNomAPO,R-2C15,ApogeeBoss,-2.0,15.0,45.518345877528,-39.420179551406,0.193771815249601,5.151368950391609e-05,-0.9999911256930823,0.00421258607291,0.999988169679108,7.200236124988689e-05,0.0048636732505365,-0.0048639334049515,0.0042122856909113,0.9999792991862834
224,449,curvNomAPO,R-2C16,Fiducial,-2.0,16.0,68.27756164831199,-39.420111450196,0.3324083843564001,5.637101534530218e-05,-0.9999911110142612,0.0042160069701397,0.999973342662634,8.71518645968709e-05,0.0073011210557938,-0.0073014235891015,0.0042154830110125,0.9999644588266908
225,451,curvNomAPO,R-2C17,ApogeeBoss,-2.0,17.0,91.036045781494,-39.419689220408,0.5264326922176004,5.419053098946635e-05,-0.9999910988846852,0.0042189115641257,0.9999525492292456,9.528590301163436e-05,0.0097411606356665,-0.0097414759312705,0.004218183494853,0.9999436536998894
226,453,curvNomAPO,R-2C18,Boss,-2.0,18.0,113.79280809719,-39.418833133474,0.775911333315201,5.200995981909145e-05,-0.9999910924838664,0.0042204558862318,0.9999258114119433,0.0001034136612362,0.0121803521206003,-0.0121806800767126,0.0042195092769442,0.999916909935186
227,455,curvNomAPO,R-2C19,ApogeeBoss,-2.0,19.0,136.547341342414,-39.417689885062,1.0808408707752006,5.686676787048837e-05,-0.999991088252692,0.0042213956657992,0.9998931367252496,0.0001185722963784,0.0146185180627847,-0.0146188883268237,0.0042201132457611,0.9998842326731036
228,457,curvNomAPO,R-2C20,Boss,-2.0,20.0,159.298637786644,-39.416009824414,1.4411358566608,5.468541036122954e-05,-0.9999910920920976,0.0042205148927787,0.9998546238069992,0.0001266399410132,0.0170503728431331,-0.0170507554457391,0.0042189689237554,0.9998457241194514
229,459,curvNomAPO,R-2C21,ApogeeBoss,-2.0,21.0,182.04668545124,-39.41404246335,1.8567516797328,5.250438987827841e-05,-0.99999109754854,0.0042192495725737,0.9998102558758568,0.0001346826775379,0.01947906840766,-0.0194794632560287,0.0042174262581568,0.9998013621850164
230,461,curvNomAPO,R-2C22,Boss,-2.0,22.0,204.79468800569,-39.412500115152,2.327794890883,5.0324173598931537e-05,-0.9999910839865536,0.0042224891800196,0.9997595138454772,0.0001429095634176,0.0219292966670633,-0.0219297045792446,0.0042203701561018,0.999750607168014
231,463,curvNomAPO,R-2C23,ApogeeBoss,-2.0,23.0,227.53715177518,-39.410369770924,2.8542720160826,5.5176729905941855e-05,-0.9999910810358644,0.0042231273070774,0.9997030735421218,0.0001580657527637,0.024366775856732,-0.0243672260621288,0.0042205288698348,0.999694165947814
232,465,curvNomAPO,R-2C24,Boss,-2.0,24.0,250.268708759524,-39.406851118322,3.435580639239,5.2994753173267936e-05,-0.9999911114614286,0.0042159446975718,0.9996419858294764,0.0001657782152146,0.0267557972126458,-0.0267562583044977,0.0042130174127587,0.9996331092585032
233,467,curvNomAPO,R-2C25,ApogeeBoss,-2.0,25.0,273.00631388722,-39.40478925859,4.0727449883774005,5.081838953087629e-05,-0.9999910925636076,0.0042204515082426,0.9995730794954174,0.0001741068405298,0.0292169203520172,-0.0292173949136352,0.0042171649541158,0.9995641847096216
234,469,curvNomAPO,R-1C1,ApogeeBoss,-1.0,1.0,-284.36599218382,-19.7011823041098,4.3494642428372,-4.068791633641061e-05,-0.9999977788346508,0.0021072897899344,0.9995382936180626,-0.0001046972966896,-0.0303840193122638,0.0303841724518772,0.002105080578354,0.999536077738154
235,471,curvNomAPO,R-1C2,Boss,-1.0,2.0,-261.64564319484,-19.7033644973324,3.6849694291066006,-4.06905287059467e-05,-0.9999977675927808,0.002112617744842,0.9996071555453928,-9.988555178212464e-05,-0.0280272118721295,0.0280273603239685,0.002110647372607,0.9996049280795584
236,473,curvNomAPO,R-1C3,ApogeeBoss,-1.0,3.0,-238.909449803208,-19.7046555203282,3.0759098771240003,-4.069295408092396e-05,-0.9999977677291404,0.0021125531520348,0.9996724629024816,-9.47446058678973e-05,-0.0255921460207259,0.0255922890451399,0.0021108197924841,0.9996702352182112
237,475,curvNomAPO,R-1C4,Boss,-1.0,4.0,-216.164435807932,-19.7054142455824,2.5216756702276,-4.069550447243484e-05,-0.9999977739133435,0.0021096237183683,0.9997325737665058,-8.947020298502199e-05,-0.0231251582757971,0.0231252955456532,0.0021081184596611,0.9997303519161984
238,477,curvNomAPO,R-1C5,ApogeeBoss,-1.0,5.0,-193.421782503642,-19.706592014982,2.0229917692484003,-4.0697678432658326e-05,-0.9999977722973,0.0021103895697776,0.9997857180169684,-8.437527662248575e-05,-0.0207005055519859,0.0207006375021175,0.0021090948887973,0.9997834942255028
239,479,curvNomAPO,R-1C6,Boss,-1.0,6.0,-170.67553054843398,-19.7076683195096,1.5797113997276,-4.069960302751158e-05,-0.999997770470325,0.0021112550583921,0.9998330068906977,-7.927480746437032e-05,-0.0182743549109424,0.0182744815370641,0.0021101587343549,0.9998307809597918
240,481,curvNomAPO,R-1C7,ApogeeBoss,-1.0,7.0,-147.92419789167798,-19.7083988683914,1.1917083615112007,-4.07013012110138e-05,-0.9999977719501704,0.0021105539792554,0.9998746330985552,-7.411467798318773e-05,-0.0158339064366336,0.0158340275809296,0.0021096449250475,0.9998724083446132
241,483,curvNomAPO,R-1C8,Boss,-1.0,8.0,-125.170615169318,-19.7090407779534,0.8590694002219994,-4.070274144179859e-05,-0.9999977730190968,0.0021100474245647,0.9999102698853612,-6.896501321630887e-05,-0.0133957986552024,0.0133959143424632,0.0021093128440384,0.9999080459113504
242,485,curvNomAPO,R-1C9,ApogeeBoss,-1.0,9.0,-102.415176198702,-19.7096107455968,0.5818636575810006,-4.070396155843495e-05,-0.9999977734400848,0.0021098478760995,0.9999399355036228,-6.382556374171018e-05,-0.0109599868297302,0.010960097088893,0.0021092750342667,0.9999377116753982
243,487,curvNomAPO,R-1C10,Boss,-1.0,10.0,-79.65642330989799,-19.7096864265478,0.3601207426983999,-4.070490553671546e-05,-0.9999977792492988,0.0021070926845836,0.9999637544944716,-5.864310773781735e-05,-0.0085138862046796,0.0085139908639241,0.0021066697550103,0.9999615362113248
244,489,curvNomAPO,R-1C11,ApogeeBoss,-1.0,11.0,-56.89804985213599,-19.709954092459,0.193771815249601,-4.070548646441908e-05,-0.9999977806381016,0.002106433463019,0.9999815163289416,-5.351157627364968e-05,-0.0060798138936436,0.0060799131189112,0.0021061470466136,0.9999792991862804
245,491,curvNomAPO,R-1C12,Boss,-1.0,12.0,-34.137212353074,-19.709156031317,0.0828655623102001,-4.070603668073921e-05,-0.9999977955143952,0.0020993592757001,0.999993389226189,-4.833876087324589e-05,-0.0036358172787075,0.0036359107440267,0.0020991973975992,0.9999911867228368
246,493,curvNomAPO,R-1C13,ApogeeBoss,-1.0,13.0,-11.377797007759,-19.706234971754,0.0277762744701997,6.641064336597662e-06,-0.9999978343392176,0.0020811710095379,0.9999992780943988,4.140375877133092e-06,-0.0012015796013071,0.0012015683822631,0.0020811774868964,0.9999971124626764
247,495,curvNomAPO,R-1C14,ApogeeBoss,-1.0,14.0,11.3772015945988,-19.7065787336776,0.0277762744701997,5.368749629563026e-05,-0.9999978327692336,0.0020812434958788,0.9999992766752762,5.618809765141959e-05,0.0012014540449784,-0.0012015683822631,0.0020811774874043,0.9999971124626752
248,497,curvNomAPO,R-1C15,Boss,-1.0,15.0,34.137235986758,-19.7091150963976,0.0828655623102001,5.151208985796893e-05,-0.9999977949442036,0.0020993935398577,0.9999933887173712,5.914484949089936e-05,0.0036357974964233,-0.0036359136476019,0.0020991923726463,0.999991186722828
249,499,curvNomAPO,R-1C16,ApogeeBoss,-1.0,16.0,56.898012784392,-19.7099482441344,0.1937684419518008,5.636905246466447e-05,-0.9999977796798122,0.0021065274685505,0.9999815155892848,6.917538242667198e-05,0.006079777506077,-0.0060799097268675,0.0021061458193343,0.999979299209489
250,501,curvNomAPO,R-1C17,Boss,-1.0,17.0,79.65641344098199,-19.7096648303756,0.3601197743488002,5.419141177917965e-05,-0.9999977783737088,0.0021072045315143,0.9999637538604303,7.213004604431403e-05,0.0085138570937437,-0.0085139901718948,0.0021066667755492,0.9999615362234936
251,503,curvNomAPO,R-1C18,ApogeeBoss,-1.0,18.0,102.415193509564,-19.709573403101,0.5818689693306007,5.201064514513826e-05,-0.9999977726642906,0.0021099671443741,0.9999399349547468,7.513285499936364e-05,0.0109599652257846,-0.0109600993421182,0.0021092703742399,0.999937711660531
252,505,curvNomAPO,R-1C19,Boss,-1.0,19.0,125.170571791706,-19.709038512629,0.8590694219644011,5.686803471873192e-05,-0.9999977717753886,0.0021102630841927,0.999910269153622,8.513170001731275e-05,0.0133957602891641,-0.0133959100906851,0.0021093119379389,0.9999080459702236
253,507,curvNomAPO,R-1C20,ApogeeBoss,-1.0,20.0,147.924181795698,-19.7083808722374,1.1917060268702002,5.468684638972437e-05,-0.9999977708211504,0.0021107728628693,0.9998746324524984,8.810190172732973e-05,0.0158338755848361,-0.0158340262513989,0.0021096423357303,0.9998724083711308
254,509,curvNomAPO,R-1C21,Boss,-1.0,21.0,170.675541704368,-19.7076345874968,1.5797088219832007,5.250588819227708e-05,-0.999997769473537,0.0021114665714587,0.9998330063116054,9.108296339794498e-05,0.0182743315552384,-0.0182744831124907,0.0021101544598586,0.9998307809400182
255,511,curvNomAPO,R-1C22,ApogeeBoss,-1.0,22.0,193.421820818018,-19.7065425383982,2.0229939011974,5.0324369476736046e-05,-0.9999977714510712,0.0021105829406089,0.9997857174846096,9.40038959243892e-05,0.0207004897780719,-0.0207006420490366,0.0021090889404915,0.9997834941439064
256,513,curvNomAPO,R-1C23,Boss,-1.0,23.0,216.16441307925,-19.7053997969702,2.5216908001440004,5.517827860346221e-05,-0.999997772516926,0.0021099565264474,0.999732573117722,0.0001039567639867,0.0231251257382509,-0.0231252935716774,0.0021081162627211,0.9997303519664924
257,515,curvNomAPO,R-1C24,ApogeeBoss,-1.0,24.0,238.909455867966,-19.704625464178,3.075862560099001,5.2997585905105256e-05,-0.9999977664954292,0.0021128642666083,0.9996724623033224,0.0001070531440528,0.02559212089759,-0.0255922899262337,0.0021108159032872,0.9996702352038668
258,517,curvNomAPO,R-1C25,Boss,-1.0,25.0,261.6456728722,-19.7033184216562,3.6850568455434,5.081406533118887e-05,-0.9999977665416456,0.0021128960341156,0.9996071549685972,0.0001100128971393,0.0280271945215626,-0.0280273643698049,0.0021106418177132,0.9996049279778484
259,519,curvNomAPO,R-1C26,ApogeeBoss,-1.0,26.0,284.36596636726,-19.7011716512736,4.3493714764492,5.5667589726230286e-05,-0.9999977771571298,0.0021077433238044,0.9995382929799148,0.0001196837951161,0.0303839849688428,-0.0303841696927386,0.0021050787607057,0.9995360778258552
260,521,curvNomAPO,R0C1,ApogeeBoss,0.0,1.0,-295.74707555826,0.0003437616459703,4.6818818669262,-4.068655250086172e-05,-0.9999999991714688,1.2910792606722415e-06,0.9994969085762488,-4.070703182575113e-05,-0.0317163694243083,0.0317163694505863,4.999904322607358e-17,0.9994969094043632
261,523,curvNomAPO,R0C2,ApogeeBoss,0.0,2.0,-273.01276336632,0.0003437616492723,3.9898243177446,-4.068877619597096e-05,-0.9999999991715032,1.190484743969421e-06,0.9995722494912014,-4.070618825499922e-05,-0.0292457926906688,0.0292457927148989,4.999904359003704e-17,0.9995722503193438
262,525,curvNomAPO,R0C3,ApogeeBoss,0.0,3.0,-250.271234102708,0.0003437616486907,3.3525152284588007,-4.069180638063505e-05,-0.9999999991714952,1.0892463720520997e-06,0.9996419233514988,-4.070638235188826e-05,-0.0267586139608686,0.0267586139830382,5.1999393794379606e-17,0.9996419241797068
263,527,curvNomAPO,R0C4,Fiducial,0.0,4.0,-227.537249490758,0.0003437616482589,2.7711308694620005,-4.069433570594132e-05,-0.999999999171494,9.913647520343751e-07,0.999703396013403,-4.070640935552319e-05,-0.0243540210695716,0.024354021089749,1.019995228080446e-16,0.9997033968416632
264,529,curvNomAPO,R0C5,ApogeeBoss,0.0,5.0,-204.796984714584,0.0003437616482411,2.2446724968284,-4.06966290913941e-05,-0.9999999991714936,8.928303882710362e-07,0.9997594331322182,-4.070642167403965e-05,-0.0219334038884295,0.0219334039066015,1.0199952540133501e-16,0.9997594339605254
265,531,curvNomAPO,R0C6,Boss,0.0,6.0,-182.048979090544,0.0003437616482538,1.7736499330842,-4.06986846708045e-05,-0.999999999171494,7.931368140954577e-07,0.9998101617650388,-4.070641227054346e-05,-0.0194843212444036,0.0194843212605465,5.200046956545778e-17,0.9998101625933876
266,533,curvNomAPO,R0C7,ApogeeBoss,0.0,7.0,-159.29959765442197,0.0003437616482843,1.357991802908601,-4.070049393265696e-05,-0.999999999171494,6.939496940351608e-07,0.999854676977964,-4.0706409477379575e-05,-0.0170476763307872,0.0170476763449113,1.0139106239586691e-16,0.9998546778063496
267,535,curvNomAPO,R0C8,Fiducial,0.0,8.0,-136.548320103728,0.0003437616482792,0.9976807455540008,-4.0702052344138536e-05,-0.9999999991714944,5.950101619961887e-07,0.999893163434248,-4.0706401242530296e-05,-0.0146171153255755,0.0146171153376858,5.200050680143036e-17,0.9998931642626652
268,537,curvNomAPO,R0C9,ApogeeBoss,0.0,9.0,-113.794158858522,0.0003437616482919,0.6927514085000013,-4.070337887558145e-05,-0.9999999991714944,4.959340645401698e-07,0.9999257812806498,-4.070640001873786e-05,-0.0121831963487071,0.012183196358801,5.20004602508892e-17,0.9999257821090938
269,539,curvNomAPO,R0C10,Boss,0.0,10.0,-91.038420414032,0.0003437616483046,0.4433070829548002,-4.070445992085488e-05,-0.9999999991714948,3.969728416331397e-07,0.9999524463135012,-4.0706395626307606e-05,-0.0097521000114711,0.0097521000195507,5.000018561100853e-17,0.9999524471419672
270,541,curvNomAPO,R0C11,ApogeeBoss,0.0,11.0,-68.279158416772,0.0003437616515787,0.2493299533838007,-4.070533094121247e-05,-0.9999999991714936,2.974801427120409e-07,0.9999732958066136,-4.070641793954533e-05,-0.0073079420253931,0.0073079420314478,1.0199952384206127e-16,0.9999732966350976
271,543,curvNomAPO,R0C12,Fiducial,0.0,12.0,-45.5163633867,0.0003437617018173,0.1107703905491996,-4.070666918929209e-05,-0.999999999171464,1.9734818655591946e-07,0.999988247558151,-4.070714756394998e-05,-0.0048479984020583,0.0048479984060751,5.0000127325192553e-17,0.9999882483866772
272,545,curvNomAPO,R0C13,ApogeeBoss,0.0,13.0,-22.7549986023578,0.0003437619431173,0.0277762744701997,-4.0707918396243815e-05,-0.9999999991714278,9.782697783440334e-08,0.9999971116341068,-4.070803594221708e-05,-0.0024031367625349,0.0024031367645261,5.0000126624707125e-17,0.9999971124626764
273,547,curvNomAPO,R0C14,Empty,0.0,14.0,-3.1395201802308e-28,-4.879571717316601e-16,0.0,6.348651844697788e-06,-0.9999999999798472,6.123596590616032e-17,0.9999999999798472,6.348651844697788e-06,-3.8874284742092223e-22,3.939693442675038e-29,6.123233995712877e-17,1.0
274,549,curvNomAPO,R0C15,ApogeeBoss,0.0,15.0,22.7549986023578,-0.0003437619431275,0.0277762744701997,5.340777345023223e-05,-0.9999999985737966,1.2834655444322238e-07,0.9999971110364771,5.3407927667616605e-05,0.0024031367610987,-0.0024031367645261,-5.2000478634217394e-17,0.9999971124626764
275,551,curvNomAPO,R0C16,Fiducial,0.0,16.0,45.5163633867,-0.0003437617018351,0.1107703905491996,5.3406417700171526e-05,-0.9999999985738438,2.58917270528268e-07,0.9999882469605376,5.340704531911658e-05,0.0048479983991611,-0.0048479984060751,-5.2000479362727094e-17,0.9999882483866772
276,553,curvNomAPO,R0C17,ApogeeBoss,0.0,17.0,68.279158416772,-0.0003437616516041,0.2493299533838007,5.340489640888037e-05,-0.9999999985738824,3.902903091640737e-07,0.9999732952090182,5.34063225373988e-05,0.0073079420210258,-0.0073079420314478,-5.199939585226197e-17,0.9999732966350976
277,555,curvNomAPO,R0C18,Boss,0.0,18.0,91.038420414032,-0.0003437616483402,0.4433070829548002,5.340374092386237e-05,-0.9999999985738846,5.208233894963812e-07,0.9999524457159196,5.340628054513869e-05,0.0097521000056431,-0.0097521000195507,-5.199945577746991e-17,0.9999524471419672
278,557,curvNomAPO,R0C19,ApogeeBoss,0.0,19.0,113.794158858522,-0.0003437616483376,0.6927514085000013,5.340233573922009e-05,-0.9999999985738836,6.506594328503369e-07,0.9999257806830832,5.340629944212518e-05,0.0121831963414263,-0.012183196358801,-5.000010894854795e-17,0.9999257821090938
279,559,curvNomAPO,R0C20,Fiducial,0.0,20.0,136.548320103728,-0.0003437616483325,0.9976807455540008,5.340058282927268e-05,-0.999999998573884,7.806458791432088e-07,0.9998931628367016,5.3406288529485314e-05,0.0146171153168401,-0.0146171153376858,-5.000015370838505e-17,0.9998931642626652
280,561,curvNomAPO,R0C21,ApogeeBoss,0.0,21.0,159.29959765442197,-0.0003437616483452,1.357991802908601,5.3398537364837766e-05,-0.9999999985738836,9.104532913071932e-07,0.9998546763804405,5.340629848528755e-05,0.0170476763205993,-0.0170476763449113,-4.970186041912237e-17,0.9998546778063496
281,563,curvNomAPO,R0C22,Boss,0.0,22.0,182.048979090544,-0.0003437616483249,1.7736499330842,5.339615820987632e-05,-0.9999999985738836,1.0405854426319484e-06,0.999810161167542,5.3406296722741975e-05,0.0194843212327596,-0.0194843212605465,-5.0000117904804136e-17,0.9998101625933876
282,565,curvNomAPO,R0C23,ApogeeBoss,0.0,23.0,204.796984714584,-0.0003437616483198,2.2446724968284,5.339346917289572e-05,-0.9999999985738828,1.171382320099183e-06,0.9997594325347512,5.340631691903877e-05,0.0219334038753219,-0.0219334039066015,-5.000012875415472e-17,0.9997594339605254
283,567,curvNomAPO,R0C24,Fiducial,0.0,24.0,227.537249490758,-0.0003437616483478,2.7711308694620005,5.339047066682915e-05,-0.999999998573883,1.3006584279072608e-06,0.9997033954159692,5.34063111473881e-05,0.0243540210550173,-0.024354021089749,-1.0200060700969437e-16,0.9997033968416632
284,569,curvNomAPO,R0C25,ApogeeBoss,0.0,25.0,250.271234102708,-0.0003437616487872,3.3525152284588007,5.3387150215808267e-05,-0.999999998573885,1.4290778624551355e-06,0.9996419227541026,5.340627371107477e-05,0.0267586139448774,-0.0267586139830382,-5.200047799599748e-17,0.9996419241797068
285,571,curvNomAPO,R0C26,ApogeeBoss,0.0,26.0,273.01276336632,-0.000343761649379,3.9898243177446,5.338328283293822e-05,-0.9999999985738928,1.5619045282861546e-06,0.9995722488938468,5.340612728682877e-05,0.0292457926731912,-0.0292457927148989,-5.000012779169352e-17,0.9995722503193438
286,573,curvNomAPO,R0C27,ApogeeBoss,0.0,27.0,295.74707555826,-0.0003437616460846,4.6818818669262,5.338021221949824e-05,-0.999999998573842,1.6938787065516872e-06,0.9994969079789228,5.3407080819599e-05,0.0317163694053538,-0.0317163694505863,0.0,0.9994969094043632
