,index,wokID,holeID,holeType,hexRow,hexCol,xWok,yWok,zWok,ix,iy,iz,jx,jy,jz,kx,ky,kz
444,447,flatNominal,R+5C21,Boss,5.0,20.0,212.8,96.9948,0,0,-1,0,1,0,0,0,0,1
445,448,flatNominal,R+5C22,ApogeeBoss,5.0,21.0,235.2,96.9948,0,0,-1,0,1,0,0,0,0,1
446,449,flatNominal,R+4C1,ApogeeBoss,4.0,0.0,-246.4,77.5959,0,0,-1,0,1,0,0,0,0,1
447,450,flatNominal,R+4C2,Boss,4.0,1.0,-224.0,77.5959,0,0,-1,0,1,0,0,0,0,1
448,451,flatNominal,R+4C3,ApogeeBoss,4.0,2.0,-201.6,77.5959,0,0,-1,0,1,0,0,0,0,1
449,452,flatNominal,R+4C4,Boss,4.0,3.0,-179.2,77.5959,0,0,-1,0,1,0,0,0,0,1
450,453,flatNominal,R+4C5,ApogeeBoss,4.0,4.0,-156.8,77.5959,0,0,-1,0,1,0,0,0,0,1
451,454,flatNominal,R+4C6,Fiducial,4.0,5.0,-134.4,77.5959,0,0,-1,0,1,0,0,0,0,1
452,455,flatNominal,R+4C7,ApogeeBoss,4.0,6.0,-112.0,77.5959,0,0,-1,0,1,0,0,0,0,1
453,456,flatNominal,R+4C8,Boss,4.0,7.0,-89.6,77.5959,0,0,-1,0,1,0,0,0,0,1
454,457,flatNominal,R+4C9,ApogeeBoss,4.0,8.0,-67.2,77.5959,0,0,-1,0,1,0,0,0,0,1
455,458,flatNominal,R+4C10,Boss,4.0,9.0,-44.8,77.5959,0,0,-1,0,1,0,0,0,0,1
456,459,flatNominal,R+4C11,Boss,4.0,10.0,-22.4,77.5959,0,0,-1,0,1,0,0,0,0,1
457,460,flatNominal,R+4C12,Boss,4.0,11.0,0.0,77.5959,0,0,-1,0,1,0,0,0,0,1
458,461,flatNominal,R+4C13,Boss,4.0,12.0,22.4,77.5959,0,0,-1,0,1,0,0,0,0,1
459,462,flatNominal,R+4C14,Boss,4.0,13.0,44.8,77.5959,0,0,-1,0,1,0,0,0,0,1
460,463,flatNominal,R+4C15,ApogeeBoss,4.0,14.0,67.2,77.5959,0,0,-1,0,1,0,0,0,0,1
461,464,flatNominal,R+4C16,Boss,4.0,15.0,89.6,77.5959,0,0,-1,0,1,0,0,0,0,1
462,465,flatNominal,R+4C17,ApogeeBoss,4.0,16.0,112.0,77.5959,0,0,-1,0,1,0,0,0,0,1
463,466,flatNominal,R+4C18,Fiducial,4.0,17.0,134.4,77.5959,0,0,-1,0,1,0,0,0,0,1
464,467,flatNominal,R+4C19,ApogeeBoss,4.0,18.0,156.8,77.5959,0,0,-1,0,1,0,0,0,0,1
465,468,flatNominal,R+4C20,Boss,4.0,19.0,179.2,77.5959,0,0,-1,0,1,0,0,0,0,1
466,469,flatNominal,R+4C21,ApogeeBoss,4.0,20.0,201.6,77.5959,0,0,-1,0,1,0,0,0,0,1
467,470,flatNominal,R+4C22,Boss,4.0,21.0,224.0,77.5959,0,0,-1,0,1,0,0,0,0,1
468,471,flatNominal,R+4C23,ApogeeBoss,4.0,22.0,246.4,77.5959,0,0,-1,0,1,0,0,0,0,1
469,472,flatNominal,R+3C1,ApogeeBoss,3.0,0.0,-257.6,58.1969,0,0,-1,0,1,0,0,0,0,1
470,473,flatNominal,R+3C2,Boss,3.0,1.0,-235.2,58.1969,0,0,-1,0,1,0,0,0,0,1
471,474,flatNominal,R+3C3,ApogeeBoss,3.0,2.0,-212.8,58.1969,0,0,-1,0,1,0,0,0,0,1
472,475,flatNominal,R+3C4,Fiducial,3.0,3.0,-190.4,58.1969,0,0,-1,0,1,0,0,0,0,1
473,476,flatNominal,R+3C5,ApogeeBoss,3.0,4.0,-168.0,58.1969,0,0,-1,0,1,0,0,0,0,1
474,477,flatNominal,R+3C6,Boss,3.0,5.0,-145.6,58.1969,0,0,-1,0,1,0,0,0,0,1
475,478,flatNominal,R+3C7,ApogeeBoss,3.0,6.0,-123.2,58.1969,0,0,-1,0,1,0,0,0,0,1
476,479,flatNominal,R+3C8,Boss,3.0,7.0,-100.8,58.1969,0,0,-1,0,1,0,0,0,0,1
477,480,flatNominal,R+3C9,ApogeeBoss,3.0,8.0,-78.4,58.1969,0,0,-1,0,1,0,0,0,0,1
478,481,flatNominal,R+3C10,Boss,3.0,9.0,-56.0,58.1969,0,0,-1,0,1,0,0,0,0,1
479,482,flatNominal,R+3C11,ApogeeBoss,3.0,10.0,-33.6,58.1969,0,0,-1,0,1,0,0,0,0,1
480,483,flatNominal,R+3C12,ApogeeBoss,3.0,11.0,-11.2,58.1969,0,0,-1,0,1,0,0,0,0,1
481,484,flatNominal,R+3C13,ApogeeBoss,3.0,12.0,11.2,58.1969,0,0,-1,0,1,0,0,0,0,1
482,485,flatNominal,R+3C14,ApogeeBoss,3.0,13.0,33.6,58.1969,0,0,-1,0,1,0,0,0,0,1
483,486,flatNominal,R+3C15,Boss,3.0,14.0,56.0,58.1969,0,0,-1,0,1,0,0,0,0,1
484,487,flatNominal,R+3C16,ApogeeBoss,3.0,15.0,78.4,58.1969,0,0,-1,0,1,0,0,0,0,1
485,488,flatNominal,R+3C17,Boss,3.0,16.0,100.8,58.1969,0,0,-1,0,1,0,0,0,0,1
486,489,flatNominal,R+3C18,ApogeeBoss,3.0,17.0,123.2,58.1969,0,0,-1,0,1,0,0,0,0,1
487,490,flatNominal,R+3C19,Boss,3.0,18.0,145.6,58.1969,0,0,-1,0,1,0,0,0,0,1
488,491,flatNominal,R+3C20,ApogeeBoss,3.0,19.0,168.0,58.1969,0,0,-1,0,1,0,0,0,0,1
489,492,flatNominal,R+3C21,Fiducial,3.0,20.0,190.4,58.1969,0,0,-1,0,1,0,0,0,0,1
490,493,flatNominal,R+3C22,ApogeeBoss,3.0,21.0,212.8,58.1969,0,0,-1,0,1,0,0,0,0,1
491,494,flatNominal,R+3C23,Boss,3.0,22.0,235.2,58.1969,0,0,-1,0,1,0,0,0,0,1
492,495,flatNominal,R+3C24,ApogeeBoss,3.0,23.0,257.6,58.1969,0,0,-1,0,1,0,0,0,0,1
493,496,flatNominal,R+2C1,ApogeeBoss,2.0,0.0,-268.8,38.7979,0,0,-1,0,1,0,0,0,0,1
494,497,flatNominal,R+2C2,Boss,2.0,1.0,-246.4,38.7979,0,0,-1,0,1,0,0,0,0,1
495,498,flatNominal,R+2C3,ApogeeBoss,2.0,2.0,-224.0,38.7979,0,0,-1,0,1,0,0,0,0,1
496,499,flatNominal,R+2C4,Boss,2.0,3.0,-201.6,38.7979,0,0,-1,0,1,0,0,0,0,1
497,500,flatNominal,R+2C5,ApogeeBoss,2.0,4.0,-179.2,38.7979,0,0,-1,0,1,0,0,0,0,1
498,501,flatNominal,R+2C6,Boss,2.0,5.0,-156.8,38.7979,0,0,-1,0,1,0,0,0,0,1
499,502,flatNominal,R+2C7,ApogeeBoss,2.0,6.0,-134.4,38.7979,0,0,-1,0,1,0,0,0,0,1
500,503,flatNominal,R+2C8,Boss,2.0,7.0,-112.0,38.7979,0,0,-1,0,1,0,0,0,0,1
501,504,flatNominal,R+2C9,ApogeeBoss,2.0,8.0,-89.6,38.7979,0,0,-1,0,1,0,0,0,0,1
502,506,flatNominal,R+2C11,ApogeeBoss,2.0,10.0,-44.8,38.7979,0,0,-1,0,1,0,0,0,0,1
503,507,flatNominal,R+2C12,Fiducial,2.0,11.0,-22.4,38.7979,0,0,-1,0,1,0,0,0,0,1
504,508,flatNominal,R+2C13,Boss,2.0,12.0,0.0,38.7979,0,0,-1,0,1,0,0,0,0,1
505,509,flatNominal,R+2C14,Fiducial,2.0,13.0,22.4,38.7979,0,0,-1,0,1,0,0,0,0,1
506,510,flatNominal,R+2C15,ApogeeBoss,2.0,14.0,44.8,38.7979,0,0,-1,0,1,0,0,0,0,1
507,512,flatNominal,R+2C17,ApogeeBoss,2.0,16.0,89.6,38.7979,0,0,-1,0,1,0,0,0,0,1
508,513,flatNominal,R+2C18,Boss,2.0,17.0,112.0,38.7979,0,0,-1,0,1,0,0,0,0,1
509,514,flatNominal,R+2C19,ApogeeBoss,2.0,18.0,134.4,38.7979,0,0,-1,0,1,0,0,0,0,1
510,515,flatNominal,R+2C20,Boss,2.0,19.0,156.8,38.7979,0,0,-1,0,1,0,0,0,0,1
511,516,flatNominal,R+2C21,ApogeeBoss,2.0,20.0,179.2,38.7979,0,0,-1,0,1,0,0,0,0,1
512,517,flatNominal,R+2C22,Boss,2.0,21.0,201.6,38.7979,0,0,-1,0,1,0,0,0,0,1
513,518,flatNominal,R+2C23,ApogeeBoss,2.0,22.0,224.0,38.7979,0,0,-1,0,1,0,0,0,0,1
514,519,flatNominal,R+2C24,Boss,2.0,23.0,246.4,38.7979,0,0,-1,0,1,0,0,0,0,1
515,520,flatNominal,R+2C25,ApogeeBoss,2.0,24.0,268.8,38.7979,0,0,-1,0,1,0,0,0,0,1
516,521,flatNominal,R+1C1,ApogeeBoss,1.0,0.0,-280.0,19.399,0,0,-1,0,1,0,0,0,0,1
517,522,flatNominal,R+1C2,Boss,1.0,1.0,-257.6,19.399,0,0,-1,0,1,0,0,0,0,1
518,523,flatNominal,R+1C3,ApogeeBoss,1.0,2.0,-235.2,19.399,0,0,-1,0,1,0,0,0,0,1
519,524,flatNominal,R+1C4,Boss,1.0,3.0,-212.8,19.399,0,0,-1,0,1,0,0,0,0,1
520,525,flatNominal,R+1C5,ApogeeBoss,1.0,4.0,-190.4,19.399,0,0,-1,0,1,0,0,0,0,1
521,526,flatNominal,R+1C6,Boss,1.0,5.0,-168.0,19.399,0,0,-1,0,1,0,0,0,0,1
522,527,flatNominal,R+1C7,ApogeeBoss,1.0,6.0,-145.6,19.399,0,0,-1,0,1,0,0,0,0,1
523,528,flatNominal,R+1C8,Boss,1.0,7.0,-123.2,19.399,0,0,-1,0,1,0,0,0,0,1
524,529,flatNominal,R+1C9,ApogeeBoss,1.0,8.0,-100.8,19.399,0,0,-1,0,1,0,0,0,0,1
525,530,flatNominal,R+1C10,Boss,1.0,9.0,-78.4,19.399,0,0,-1,0,1,0,0,0,0,1
526,531,flatNominal,R+1C11,ApogeeBoss,1.0,10.0,-56.0,19.399,0,0,-1,0,1,0,0,0,0,1
527,532,flatNominal,R+1C12,Boss,1.0,11.0,-33.6,19.399,0,0,-1,0,1,0,0,0,0,1
528,533,flatNominal,R+1C13,ApogeeBoss,1.0,12.0,-11.2,19.399,0,0,-1,0,1,0,0,0,0,1
529,534,flatNominal,R+1C14,ApogeeBoss,1.0,13.0,11.2,19.399,0,0,-1,0,1,0,0,0,0,1
530,535,flatNominal,R+1C15,Boss,1.0,14.0,33.6,19.399,0,0,-1,0,1,0,0,0,0,1
531,536,flatNominal,R+1C16,ApogeeBoss,1.0,15.0,56.0,19.399,0,0,-1,0,1,0,0,0,0,1
532,537,flatNominal,R+1C17,Boss,1.0,16.0,78.4,19.399,0,0,-1,0,1,0,0,0,0,1
533,538,flatNominal,R+1C18,ApogeeBoss,1.0,17.0,100.8,19.399,0,0,-1,0,1,0,0,0,0,1
534,539,flatNominal,R+1C19,Boss,1.0,18.0,123.2,19.399,0,0,-1,0,1,0,0,0,0,1
535,540,flatNominal,R+1C20,ApogeeBoss,1.0,19.0,145.6,19.399,0,0,-1,0,1,0,0,0,0,1
536,541,flatNominal,R+1C21,Boss,1.0,20.0,168.0,19.399,0,0,-1,0,1,0,0,0,0,1
537,542,flatNominal,R+1C22,ApogeeBoss,1.0,21.0,190.4,19.399,0,0,-1,0,1,0,0,0,0,1
538,543,flatNominal,R+1C23,Boss,1.0,22.0,212.8,19.399,0,0,-1,0,1,0,0,0,0,1
539,544,flatNominal,R+1C24,ApogeeBoss,1.0,23.0,235.2,19.399,0,0,-1,0,1,0,0,0,0,1
540,545,flatNominal,R+1C25,Boss,1.0,24.0,257.6,19.399,0,0,-1,0,1,0,0,0,0,1
541,546,flatNominal,R+1C26,ApogeeBoss,1.0,25.0,280.0,19.399,0,0,-1,0,1,0,0,0,0,1
542,547,flatNominal,F1,Fiducial,,,-324.0,0.0,0,0,-1,0,1,0,0,0,0,1
543,548,flatNominal,F2,Fiducial,,,-312.96,83.8574,0,0,-1,0,1,0,0,0,0,1
544,549,flatNominal,F3,Fiducial,,,-229.1026,229.1026,0,0,-1,0,1,0,0,0,0,1
545,550,flatNominal,F4,Fiducial,,,-162.0,280.5922,0,0,-1,0,1,0,0,0,0,1
546,551,flatNominal,F5,Fiducial,,,-83.8574,312.96,0,0,-1,0,1,0,0,0,0,1
547,552,flatNominal,F6,Fiducial,,,83.8574,312.96,0,0,-1,0,1,0,0,0,0,1
548,553,flatNominal,F7,Fiducial,,,162.0,280.5922,0,0,-1,0,1,0,0,0,0,1
549,554,flatNominal,F8,Fiducial,,,229.1026,229.1026,0,0,-1,0,1,0,0,0,0,1
550,555,flatNominal,F9,Fiducial,,,312.96,83.8574,0,0,-1,0,1,0,0,0,0,1
551,556,flatNominal,F10,Fiducial,,,324.0,0.0,0,0,-1,0,1,0,0,0,0,1
552,557,flatNominal,F11,Fiducial,,,312.96,-83.8574,0,0,-1,0,1,0,0,0,0,1
553,558,flatNominal,F12,Fiducial,,,229.1026,-229.1026,0,0,-1,0,1,0,0,0,0,1
554,559,flatNominal,F13,Fiducial,,,162.0,-280.5922,0,0,-1,0,1,0,0,0,0,1
555,560,flatNominal,F14,Fiducial,,,83.8574,-312.96,0,0,-1,0,1,0,0,0,0,1
556,561,flatNominal,F15,Fiducial,,,-83.8574,-312.96,0,0,-1,0,1,0,0,0,0,1
557,562,flatNominal,F16,Fiducial,,,-162.0,-280.5922,0,0,-1,0,1,0,0,0,0,1
558,563,flatNominal,F17,Fiducial,,,-229.1026,-229.1026,0,0,-1,0,1,0,0,0,0,1
559,564,flatNominal,F18,Fiducial,,,-312.96,-83.8574,0,0,-1,0,1,0,0,0,0,1
