# This table collects all the attributes for positions (holes) around the wok.  The file is generated
# by github.com/csayres/sdssconv/python/sdssconv/wokCoords.py.  Solid models define 3D position and orientation
# of holes, Ricks fps_filledHex is used to determine the type of element (positioner, fiducial) in each hole.
# canbus, sextant, holeID, etc info are described on wiki (pending!)
# ---------------------------------------------------------------------------------------------------------------------------
# column descriptions
# ---------------------------------------------------------------------------------------------------------------------------
# 0th: unique index
# wokType: "LCO" or "APO"
# holeType: "ApogeeBoss", "Boss", "GFA", "Empty", or "Fiducial"
# holeID: unique ID string for hole (see wiki)
# hexRow: row index of hole, integer in range [-13, 13], only defined for hex pattern holes
# hexCol: column index of hole, integer in range [1, 27], only defined for hex pattern holes
# x: x position of hole center on wok surface in wok coordinates (mm)
# y: y position of hole center on wok surface in wok coordinates (mm)
# z: z position of hole center on wok surface in wok coordinates (mm)
# theta: azimuthal angle of hole, in wok cylindrical coordinates (deg)
# r: radial location of hole, in wok cynlinrical coordinates (mm)
# [ix, iy, iz]: unit vector in wok coordinates showing x direction in tangent coordinates (xy tangent to wok surface)
# [jx, jy, jz]: unit vector in wok coordinates showing y direction in tangent coordinates (xy tangent to wok surface)
# [kx, ky, kz]: unit vector in wok coordinates showing z direction in tangent coordinates (aligned with hole axis)
# sextant: integers in range [1,6], which sextant this position belongs to, only defined for hex pattern holes
# canbus: integers in range [1,4], which canbus this position belongs to, only defined for hex pattern holes
# canorder: integers describing the order of this position along a given canbus, starting near wok origin for each sextant.
# ---------------------------------------------------------------------------------------------------------------------------
,wokType,holeType,holeID,hexRow,hexCol,x,y,z,r,theta,ix,iy,iz,jx,jy,jz,kx,ky,kz,sextant,canbus,canorder
572,LCO,ApogeeBoss,R0C27,0.0,27.0,296.04566019095995,0.0003388915040393,5.0057852848026,296.0456601911539,6.55880342301232e-05,5.348411304305422e-05,-0.9999999985680821,1.8125675461218735e-06,0.9994261434299291,5.3514818032874596e-05,0.03387301233936882,-0.03387301238786467,-1.406287407782499e-10,0.9994261448610255,3.0,1.0,13.0
573,APO,ApogeeBoss,R0C27,0.0,27.0,295.74707555826,-0.0003437616460846,4.6818818669262,295.7470755584598,359.9999334022443,5.338021221949824e-05,-0.9999999985738419,1.6938787065516872e-06,0.9994969079789228,5.3407080819599e-05,0.03171636940535381,-0.03171636945058636,0.0,0.9994969094043633,3.0,1.0,13.0
574,LCO,ApogeeBoss,R+13C1,13.0,1.0,-148.023123584352,256.3828929609,5.0057852848026,296.04566019225587,120.00006558796036,6.257018289815136e-06,-0.9995695128976815,-0.029339203232900204,0.9998565670710863,0.0005031570280776717,-0.01692903180418748,0.01693650630064587,-0.02933488909978689,0.9994261448630566,1.0,1.0,13.0
575,APO,ApogeeBoss,R+13C1,13.0,1.0,-147.873240072588,256.12465240804,4.6818818669262,295.7470755573156,119.99993340232228,-4.098654711647164e-05,-0.9996226278829157,-0.02746998624966468,0.9998742502422405,0.0003946581890386717,-0.015853326068401865,0.015858184720206815,-0.02746718167864399,0.9994969094039322,1.0,1.0,13.0
576,LCO,ApogeeBoss,R+13C2,13.0,2.0,-125.247764658148,256.37767132034,4.6500728873896,285.3357897346618,116.03682120631002,4.074953959242554e-06,-0.9995727081642053,-0.029230139867461626,0.9998980608582237,0.0004214274814901757,-0.014272010749781265,0.014278230820335457,-0.029227102014302824,0.9994708142974895,2.0,2.0,22.0
577,APO,ApogeeBoss,R+13C2,13.0,2.0,-125.121268049572,256.11873667184,4.3493714764492,285.0476082915136,116.03682126265215,4.073864355686023e-06,-0.9996254123669254,-0.027368502583405282,0.999910630474321,0.00036996239319758744,-0.013363913808196523,0.013369033168068492,-0.027366002230538748,0.9995360778251423,2.0,2.0,22.0
578,LCO,ApogeeBoss,R+13C3,13.0,3.0,-102.481716498438,256.39326065924,4.354351338346199,276.11592914560947,111.78684639122655,8.933638654059588e-06,-0.9995713012517211,-0.029278210910690987,0.9999315317993536,0.00035153635330790355,-0.01169650099775472,0.011701779077912665,-0.02927610179195836,0.9995028655438055,2.0,1.0,24.0
579,APO,ApogeeBoss,R+13C3,13.0,3.0,-102.377608414554,256.13279784768,4.0727449883774005,275.83543071542545,111.78684644006826,8.928304913474374e-06,-0.9996241839560445,-0.027413331984591224,0.9999399754333412,0.0003092792842777813,-0.010952163105659869,0.01095652548274461,-0.02741158872696651,0.9995641847089208,2.0,1.0,24.0
580,LCO,ApogeeBoss,R+13C4,13.0,4.0,-79.712415058468,256.40750580474,4.117773966645399,268.51234263523395,107.26951607186163,6.7531239810513855e-06,-0.9995698106707529,-0.02932905641221131,0.999958435197702,0.0002741560421248754,-0.009113326254878448,0.00911744653719488,-0.029327775812357862,0.9995282656005989,2.0,1.0,23.0
581,APO,ApogeeBoss,R+13C4,13.0,4.0,-79.631036034536,256.14573677024,3.8513561544986006,268.2382157066786,107.26951611114025,6.750038406787526e-06,-0.999622875888385,-0.027460989695771428,0.9999635610978727,0.00024117538203996254,-0.008533364570671413,0.008536769347819686,-0.027459931446916996,0.9995864523561895,2.0,1.0,23.0
582,LCO,ApogeeBoss,R+13C5,13.0,5.0,-56.93781663341,256.40930559285994,3.9400309280503993,262.6549960644047,102.5198577793604,4.569979516019336e-06,-0.9995705029716186,-0.0293054528745215,0.9999788269113278,0.00019526899326041358,-0.006504429188274326,0.006507358001546492,-0.029304802662461053,0.9995493398691002,2.0,1.0,22.0
583,APO,ApogeeBoss,R+13C5,13.0,5.0,-56.879592858316,256.14710460595995,3.6850281023446,262.3864083403414,102.51985780760407,4.569409290119594e-06,-0.999623482271887,-0.02743890795470605,0.9999814380876055,0.00017175019152052738,-0.006090482913216899,0.006092902376123639,-0.02743837080619119,0.9996049281331786,2.0,1.0,22.0
584,LCO,ApogeeBoss,R+13C6,13.0,6.0,-34.162592186744,256.40821741114,3.821464249918799,258.67403553676627,97.58911713990541,9.431278510145756e-06,-0.999571436208318,-0.029273602912712922,0.9999923940338894,0.0001236009168088032,-0.003898281311506096,0.003900228893444503,-0.029273343492904478,0.999563834667564,2.0,1.0,21.0
585,APO,ApogeeBoss,R+13C6,13.0,6.0,-34.12763802475,256.14586751166,3.574102796408,258.40936732334075,97.5891171555556,9.426022822423441e-06,-0.9996243010840502,-0.027409060424871266,0.9999933320659583,0.0001095151690185184,-0.0036501821940283824,0.003651812532420135,-0.02740884325636354,0.9996176366874366,2.0,1.0,21.0
586,LCO,ApogeeBoss,R+13C7,13.0,7.0,-11.3875134055728,256.40784786146,3.7621865394422,256.6605928195985,92.54293306979177,7.247613826097852e-06,-0.9995718607662936,-0.029259103056682077,0.9999991556979669,4.526502690892703e-05,-0.0012986741047549624,0.0012994425055061099,-0.029259068940873482,0.9995710171538028,2.0,1.0,20.0
587,APO,ApogeeBoss,R+13C7,13.0,7.0,-11.3758580305346,256.14540844476,3.518657729879,256.3978947130101,92.54293307218285,7.2449408328017935e-06,-0.9996246740013899,-0.027395457198699097,0.9999992598242027,4.057358979462086e-05,-0.0012160200780596568,0.0012166752061521454,-0.027395428111251206,0.9996239343973532,2.0,1.0,20.0
588,LCO,ApogeeBoss,R+13C8,13.0,8.0,11.387518236475,256.40783211346,3.7621863927572,256.6605773014437,87.45706569686453,5.0638412457961755e-06,-0.9995718613023481,-0.029259085203011577,0.999999155711731,-3.295882281003268e-05,0.0012990340801598583,-0.0012994422584053627,-0.029259067078011528,0.9995710172086532,2.0,1.0,19.0
589,APO,ApogeeBoss,R+13C8,13.0,8.0,11.3758629049724,256.1453929279,3.5186498704332,256.39787942769925,87.45706568578242,5.063787366932677e-06,-0.9996246744743622,-0.027395440430543736,0.9999992598379083,-2.8269463739440095e-05,0.0012163570500534728,-0.0012166749746141754,-0.027395426312850704,0.9996239344469215,2.0,1.0,19.0
590,LCO,ApogeeBoss,R+13C9,13.0,9.0,34.162597015791995,256.40817015698,3.8214639659214,258.67398933428586,82.4108804175214,2.879899103297575e-06,-0.99957143782444,-0.029273549106448717,0.9999923940753503,-0.00011129489054251326,0.003898641416730519,-0.0039002286029268304,-0.029273337681733916,0.9995638348388841,2.0,1.0,18.0
591,APO,ApogeeBoss,R+13C9,13.0,9.0,34.12764298537,256.14582104236,3.5740757810442,258.40932191622187,82.41088039343514,2.8825117183228376e-06,-0.9996243025048365,-0.027409010077165816,0.9999933321072527,-9.721114926634209e-05,0.0036505192817036917,-0.0036518122521233642,-0.027408837839490923,0.9996176368369877,2.0,1.0,18.0
592,LCO,ApogeeBoss,R+13C10,13.0,10.0,56.937821462204,256.40932852144,3.940033853622399,262.6550194945407,77.48014227657993,7.740266087559942e-06,-0.9995705052191382,-0.029305375548610534,0.9999788268931669,-0.0001829637861136904,0.006504789744405278,-0.00650735779362331,-0.02930480541156672,0.9995493397898556,2.0,1.0,17.0
593,APO,ApogeeBoss,R+13C10,13.0,10.0,56.879598028994,256.14712890868,3.6849802231922,262.38643318605455,77.48014224056054,7.738348792316452e-06,-0.9996234842392867,-0.027438835569799532,0.9999814380692832,-0.00015944684954256744,0.006090820436574448,-0.006092902182571124,-0.027438373384927703,0.999604928063574,2.0,1.0,17.0
594,LCO,ApogeeBoss,R+13C11,13.0,11.0,79.712419881674,256.40749722208,4.117777440044599,268.5123358713399,72.73048240167017,5.555771310885064e-06,-0.9995698139993456,-0.029328943220766818,0.9999584352073065,-0.0002618519141553366,0.009113687032704352,-0.009117446292051048,-0.02932777480288288,0.9995282656324548,2.0,1.0,16.0
595,APO,ApogeeBoss,R+13C11,13.0,11.0,79.63104112037799,256.14572894196,3.8513326026026,268.23820974112425,72.73048235509734,5.556553001271088e-06,-0.9996228788044912,-0.027460883812179964,0.9999635611071626,-0.0002288729698307032,0.008533702305873803,-0.008536769119890366,-0.02745993058594668,0.999586452381788,2.0,1.0,16.0
596,LCO,ApogeeBoss,R+13C12,13.0,12.0,102.481721346028,256.39322064662,4.3543553233268,276.11589379025486,68.21314959307007,3.3708263168822565e-06,-0.9995713056226756,-0.029278062852876426,0.9999315318345282,-0.00033923627039685674,0.01169686119462976,-0.011701778996849934,-0.02927609766571187,0.9995028656656151,2.0,1.0,15.0
597,APO,ApogeeBoss,R+13C12,13.0,12.0,102.37761243283398,256.13275573194,4.0728272828788,275.8353930993722,68.21314953796171,3.374329843782524e-06,-0.9996241877929869,-0.02741319331681751,0.9999399754683639,-0.0002969804897375984,0.010952500304345447,-0.010956525404610258,-0.027411584810076658,0.9995641848171923,2.0,1.0,15.0
598,LCO,ApogeeBoss,R+13C13,13.0,13.0,125.247769462558,256.37770138377994,4.650079535102999,285.335818855917,63.96318057670162,8.23091079011275e-06,-0.9995727131708376,-0.0292299677820969,0.9998980608354582,-0.0004091256660059417,0.014272370289468745,-0.014278230623659311,-0.029227105578208224,0.9994708141960814,2.0,1.0,14.0
599,APO,ApogeeBoss,R+13C13,13.0,13.0,125.12127173181,256.1187643553,4.3494642428372,285.0476347817521,63.963180514844794,8.230131540362647e-06,-0.9996254167539015,-0.02736834141583252,0.9999106304512075,-0.0003576619457130563,0.013364250394291555,-0.013369032984238916,-0.027366005509047674,0.9995360777378399,2.0,1.0,14.0
600,LCO,ApogeeBoss,R+13C14,13.0,14.0,148.022536607116,256.38323185278,5.0057852848026,296.0456601926151,60.00006558813322,5.339863570209597e-05,-0.9995695411345359,-0.029338193275644273,0.9998565656688831,-0.00044351849548786564,0.016930782030683142,-0.01693650605680074,-0.029334889252177414,0.999426144862716,2.0,1.0,13.0
601,APO,ApogeeBoss,R+13C14,13.0,14.0,147.873835485164,256.12430864698,4.6818818669262,295.7470755577928,59.99993340223334,6.04829053737078e-06,-0.9996226134836436,-0.027470540139359956,0.9998742510640011,-0.00042958765219514624,0.01585236618463636,-0.01585818472022894,-0.027467181627882507,0.9994969094053268,2.0,1.0,13.0
602,LCO,ApogeeBoss,R+12C1,12.0,1.0,-159.40571763090398,236.656600813614,4.650079535102999,285.33581885574364,123.96318057671749,-3.880295023199742e-05,-0.9996359022354822,-0.026982613961301763,0.9998348693587666,0.0004515537552992436,-0.01816673095369277,0.018172300588225946,-0.026978863227713257,0.9994708141963282,1.0,1.0,14.0
603,APO,ApogeeBoss,R+12C1,12.0,1.0,-159.244720451756,236.417582051368,4.3494642428372,285.0476347819312,123.96318051484255,-3.880700284717142e-05,-0.9996808154240411,-0.025263922243802906,0.9998552312819476,0.0003910801618328396,-0.017010688828800274,0.01701513949809932,-0.025260924952016504,0.9995360777372816,1.0,1.0,14.0
604,LCO,ApogeeBoss,R+12C2,12.0,2.0,-136.64576412601,236.676759838828,4.265683721168199,273.29096856900964,120.000067745273,4.072460914386331e-06,-0.9996339802083292,-0.02705375382953194,0.9998780386444768,0.00042658378526721824,-0.015611721966155663,0.015617548459648276,-0.027050390738915377,0.9995120652303215,1.0,1.0,12.0
605,APO,ApogeeBoss,R+12C2,12.0,2.0,-136.506083976364,236.43616051256,3.9898243177446,273.01276336553053,119.99992785652377,-4.098974575242044e-05,-0.9996791506212593,-0.02532970850599086,0.9998930788947703,0.0003294214901028581,-0.014619242792246679,0.01462289636759904,-0.0253275994646074,0.9995722503186966,1.0,1.0,12.0
606,LCO,Boss,R+12C3,12.0,3.0,-113.8757100815,236.68549110991,3.9400325573079993,262.6550952266206,115.69344971999492,8.934849901291945e-06,-0.9996340006220377,-0.027052998365216723,0.9999153048460293,0.00036101814501146226,-0.0130097194655019,0.013014724539556871,-0.027050590867464138,0.9995493396920837,2.0,2.0,21.0
607,APO,Boss,R+12C3,12.0,3.0,-113.75926214421598,236.44345870853,3.6850568455434,262.3865066836494,115.6934497818033,8.92955547880987e-06,-0.9996791511315448,-0.025329719958518664,0.9999257501873723,0.0003175892521957775,-0.012181676784737472,0.012185812754345157,-0.025327730454599157,0.9996049279778163,2.0,2.0,21.0
608,LCO,Boss,R+12C4,12.0,4.0,-91.100343466462,236.68494593955,3.673312700476999,253.61197963447046,111.05178037111006,6.751180571714148e-06,-0.9996354517215398,-0.02699932621186652,0.9999460073181952,0.0002873107239206042,-0.01038748771108898,0.010391458166285675,-0.026997798318032194,0.9995814806623606,2.0,2.0,20.0
609,APO,Boss,R+12C4,12.0,4.0,-91.00702022816598,236.442485117132,3.435580639239,253.35217879302914,111.0517804233545,6.748260397150667e-06,-0.9996804256320162,-0.025279370297771397,0.9999526667946761,0.0002527026577361064,-0.009726269150196865,0.009729549047940492,-0.025278108108749718,0.9996331092584749,2.0,2.0,20.0
610,LCO,Boss,R+12C5,12.0,5.0,-68.327688354002,236.69344073968,3.4661286978023997,246.35839316936216,106.10215341173664,4.56853872466658e-06,-0.9996349084191221,-0.027019434654002073,0.9999695827278943,0.0002153072337563066,-0.007796618612987018,0.007799589612905113,-0.027018577177352007,0.9996045032357457,2.0,2.0,19.0
611,APO,Boss,R+12C5,12.0,5.0,-68.2574389611,236.450089705428,3.2418666168126,246.1051053823005,106.10215345247882,4.568088082991903e-06,-0.9996799513047883,-0.02529812124227372,0.9999733346829829,0.00018931191676963715,-0.007300279720203174,0.007302732511027087,-0.025297413311530067,0.9996532953867645,2.0,2.0,19.0
612,LCO,Boss,R+12C6,12.0,6.0,-45.55344483781,236.701785780902,3.3181890872813997,241.04533127289443,100.89343314493618,9.42953187139216e-06,-0.9996341029019712,-0.02704921859232145,0.9999864509944412,0.0001502319821396616,-0.005203389077668502,0.005205548830429521,-0.02704880303678523,0.9996205602705714,2.0,2.0,18.0
613,APO,Boss,R+12C6,12.0,6.0,-45.50646370622,236.457664944024,3.1035510911074,240.79673077063532,100.89343317191549,9.424425401358675e-06,-0.9996792455474126,-0.025325993227044853,0.9999881223031843,0.00013285833103440813,-0.004872124917908787,0.0048739269313397395,-0.02532564649559791,0.9996673729125344,2.0,2.0,18.0
614,LCO,Boss,R+12C7,12.0,7.0,-22.7770737158402,236.705504280958,3.2293813313183994,237.7988453377338,95.49638475927027,7.2472134261115975e-06,-0.9996338551965079,-0.027058371947425428,0.9999966103828062,7.769598547197051e-05,-0.00260253457845256,0.0026036840008144724,-0.027058261368779094,0.9996304673834839,2.0,2.0,17.0
615,APO,Boss,R+12C7,12.0,7.0,-22.7535463959658,236.46100150682,3.0205180197849995,237.55321321169643,95.49638477103072,7.2445869698667e-06,-0.9996790282854696,-0.025334568355022905,0.9999970285044035,6.900316805251345e-05,-0.0024368465126230238,0.002437812519297559,-0.0253344754195181,0.9996760582435384,2.0,2.0,17.0
616,LCO,Fiducial,R+12C8,12.0,8.0,1.6063308997092197e-05,236.706358896978,3.1997672450298,236.70635889697854,89.99999611180785,5.063849445855514e-06,-0.999633842930443,-0.02705882559298784,0.9999999999871787,5.061956415529216e-06,1.3845764945832927e-07,-1.436356404034917e-09,-0.02705882559334204,0.9996338429432595,2.0,2.0,16.0
617,APO,Fiducial,R+12C8,12.0,8.0,1.60641001443288e-05,236.461751975728,2.9928316327144,236.46175197572853,89.99999610759401,5.06378554295155e-06,-0.9996790175192706,-0.025334993705627445,0.9999999999871791,5.062126084737894e-06,1.2963539582205893e-07,-1.3448526371905542e-09,-0.025334993705959073,0.9996790175320871,2.0,2.0,16.0
618,LCO,Boss,R+12C9,12.0,9.0,22.7771058484658,236.705472847442,3.229379924387,237.79881712650152,84.50360680879166,2.8800798999769074e-06,-0.9996338560286445,-0.027058342022536885,0.9999966103974326,-6.757243440807282e-05,0.0026028114822251825,-0.0026036868765338993,-0.027058257801816324,0.9996304674725454,2.0,2.0,15.0
619,APO,Boss,R+12C9,12.0,9.0,22.7535784979082,236.460969772822,3.0205296506228,237.5531846984248,84.50360678873726,2.8826238479059533e-06,-0.999679029017586,-0.025334540338181128,0.9999970285199267,-5.8879237777919096e-05,0.0024371057737456125,-0.0024378152119357327,-0.025334472082358565,0.9996760583215448,2.0,2.0,15.0
620,LCO,Boss,R+12C10,12.0,10.0,45.553388925044,236.70177373165,3.3181874123799995,241.04530887421467,79.10657936462117,7.741948704560958e-06,-0.9996341053686935,-0.027049127967346463,0.999986451046254,-0.00013306635141363557,0.005203846391248761,-0.005205541660559595,-0.0270488017678746,0.9996205603422443,2.0,2.0,14.0
621,APO,Boss,R+12C10,12.0,10.0,45.506407771356,236.4576523187,3.1035725114354005,240.796707802088,79.10657932981589,7.739803310237884e-06,-0.9996792477107519,-0.025325908405440852,0.9999881223503659,-0.00011569922815693839,0.0048725529117722745,-0.0048739202173262225,-0.025325645305775295,0.9996673729754117,2.0,2.0,14.0
622,LCO,Boss,R+12C11,12.0,11.0,68.327720494654,236.693447982998,3.4661287124581994,246.35840904275167,73.89783987375895,5.557928020569333e-06,-0.9996349105277982,-0.027019356454031803,0.9999695827006694,-0.00020518423902320029,0.007796895079255106,-0.007799592461038727,-0.027018577932760465,0.9996045031931045,2.0,2.0,13.0
623,APO,Boss,R+12C11,12.0,11.0,68.257471039522,236.450096730814,3.2418749847156,246.10512102904826,73.89783982595381,5.558481172940045e-06,-0.9996799531528955,-0.025298048014184758,0.9999733346585038,-0.0001791883911035344,0.007300538574142519,-0.007302735176311421,-0.025297414013001483,0.9996532953495424,2.0,2.0,13.0
624,LCO,Boss,R+12C12,12.0,12.0,91.100375609908,236.684921684836,3.673313957142,253.61196854490774,68.9482108834178,3.3731408846133213e-06,-0.999635454654401,-0.026999218257409124,0.9999460073055856,-0.0002771895950749203,0.010387763933900987,-0.010391461025283811,-0.02699779553625954,0.9995814807077722,2.0,2.0,12.0
625,APO,Boss,R+12C12,12.0,12.0,91.007052766582,236.442461919566,3.4355411753351994,253.35216883193414,68.94821082472271,3.3763747922508556e-06,-0.9996804282052418,-0.025279269213813602,0.9999526667857243,-0.00024258082128800673,0.00972652778043104,-0.00972955172237893,-0.025278105505150385,0.9996331092982825,2.0,2.0,12.0
626,LCO,Boss,R+12C13,12.0,13.0,113.87565414689,236.685486137606,3.9400357829302,262.65506649516016,64.30656080494668,8.232764211489866e-06,-0.9996340066939298,-0.027052774224875956,0.9999153049469431,-0.00034385515331795887,0.013010176651200316,-0.013014717249463955,-0.027050590098444363,0.9995493398078168,2.0,2.0,11.0
627,APO,Boss,R+12C13,12.0,13.0,113.75920740239,236.443456044324,3.6849694291066006,262.3864805492161,64.30656073771812,8.231502574243475e-06,-0.9996791564530936,-0.025329510170425867,0.9999257502765762,-0.00030043224460144446,0.012182104674183972,-0.012185805926106677,-0.025327729738327233,0.9996049280792054,2.0,2.0,11.0
628,LCO,ApogeeBoss,R+12C14,12.0,14.0,136.645204442852,236.677082972294,4.265683721168199,273.29096856922104,60.00006774528808,5.339977597636226e-05,-0.999634003121649,-0.027052854774517306,0.9998780371819973,-0.0003691256276909746,0.015613279839530732,-0.015617551329848118,-0.027050389077759675,0.999512065230431,2.0,1.0,12.0
629,APO,ApogeeBoss,R+12C14,12.0,14.0,136.50667938894,236.435816750738,3.9898243177446,273.01276336534784,59.99992785650409,6.051807424649083e-06,-0.9996791385003277,-0.02533021931642566,0.9998930797165512,-0.00036435195339530184,0.014618357725970994,-0.014622896372676164,-0.02532759946968235,0.9995722503184935,2.0,1.0,12.0
630,LCO,ApogeeBoss,R+12C15,12.0,15.0,159.405693998236,236.656581621628,4.6500728873896,285.3357897353459,56.03682120620924,5.3397482302755104e-05,-0.9996359087635768,-0.02698234717601073,0.9998348687434755,-0.0004369620127830188,0.01816712164643474,-0.01817229741738388,-0.026978861625674182,0.9994708142972244,3.0,2.0,22.0
631,APO,ApogeeBoss,R+12C15,12.0,15.0,159.24469831845,236.417565020668,4.3493714764492,285.0476082917307,56.036821262622055,5.3398691523472524e-05,-0.9996808210628436,-0.02526367249033089,0.9998552306596467,-0.0003764909179784242,0.017011054556774412,-0.01701513652970846,-0.025260923453184328,0.999536077825692,3.0,2.0,22.0
632,LCO,ApogeeBoss,R+11C1,11.0,1.0,-170.802181765286,216.948384432564,4.3543553233268,276.115893790418,128.21314959310106,-4.365908969135638e-05,-0.9996930281349368,-0.0247759478584465,0.9998097983360121,0.00043956680547872984,-0.019498049449268227,0.019502954780916532,-0.02477208669902666,0.9995028656664219,1.0,1.0,15.0
633,APO,ApogeeBoss,R+11C1,11.0,1.0,-170.628666988618,216.727991011528,4.0728272828788,275.83539309922804,128.21314953794845,-4.3658766195715693e-05,-0.9997309010054362,-0.023197492725958797,0.9998332555295457,0.00037996656972323064,-0.018256964769528178,0.018260866110402174,-0.023194421748874657,0.9995641848168797,1.0,1.0,15.0
634,LCO,Boss,R+11C2,11.0,2.0,-148.03781662888,216.961952432606,3.9400357829302,262.65506649523115,124.3065608049595,-3.8804382598529935e-05,-0.999692450201305,-0.024799264197374604,0.9998568603604736,0.0003807953175669196,-0.01691489831546127,0.016919139585574866,-0.02479637081182273,0.9995493398078188,1.0,2.0,11.0
635,APO,Boss,R+11C2,11.0,2.0,-147.886435791688,216.74009154689,3.6849694291066006,262.386480549062,124.30656073771705,-3.880824432288302e-05,-0.9997303930661644,-0.023219381423559886,0.9998745139504743,0.0003290381819843691,-0.015838184434382802,0.015841554413090334,-0.023217082367243774,0.9996049280791535,1.0,2.0,11.0
636,LCO,ApogeeBoss,R+11C3,11.0,3.0,-125.26443412163398,216.963647853904,3.5844969187997995,250.52824780029505,120.00008192328407,8.93282764119268e-06,-0.999693600275772,-0.02475288847527886,0.9998978990319789,0.0003626369830679832,-0.014284957327653837,0.014289556733466928,-0.024750233576342543,0.999591533830833,1.0,1.0,11.0
637,APO,ApogeeBoss,R+11C3,11.0,3.0,-125.13531934506598,216.741418450256,3.3525152284588007,250.271234102964,119.99992130102287,-4.0987850108696104e-05,-0.9997314189427743,-0.023175165558482754,0.9999104922263907,0.00026909448123557444,-0.01337666340076382,0.013379306991519001,-0.023173639481685014,0.9996419241796534,1.0,1.0,11.0
638,LCO,ApogeeBoss,R+11C4,11.0,4.0,-102.495789142632,216.977875143712,3.2885941289961997,239.96830018536022,115.28506609158701,6.751882250799852e-06,-0.9996924180393592,-0.024800590094414432,0.9999313840386832,0.00029727337658980624,-0.01171062948874311,0.011714400065523411,-0.024798809309292492,0.9996238251902292,2.0,3.0,18.0
639,APO,ApogeeBoss,R+11C4,11.0,4.0,-102.390021710022,216.753970718014,3.075862560099001,239.72067154879332,115.28506615933287,6.74892209900437e-06,-0.9997303689330559,-0.023220451921264325,0.9999398482876416,0.0002614315103985095,-0.010965010718352161,0.010968124768631033,-0.02321898116931638,0.999670235203849,2.0,3.0,18.0
640,LCO,ApogeeBoss,R+11C5,11.0,5.0,-79.720703485884,216.982711120578,3.0516423439218,231.16420027660087,110.17362415139088,4.568093612353033e-06,-0.9996925945528196,-0.024793474451644475,0.9999585136043124,0.00023040640501610987,-0.0091059312067718,0.009108844569233452,-0.024792404263006725,0.9996511219627942,2.0,3.0,17.0
641,APO,ApogeeBoss,R+11C5,11.0,5.0,-79.63819449342199,216.758138627636,2.8542720160826,230.92495032691807,110.17362420746639,4.567685998951493e-06,-0.9997305237873231,-0.023213784419201553,0.9999636314348935,0.00020254569513596823,-0.008526123549535004,0.008528527814153981,-0.02321290122251637,0.9996941659478447,2.0,3.0,17.0
642,LCO,ApogeeBoss,R+11C6,11.0,6.0,-56.943586108282,216.983401864942,2.8738458162287994,224.3309356369608,104.70470779772546,9.430250239615187e-06,-0.9996932345470521,-0.02476765455030396,0.999978876849207,0.00017040884687764073,-0.00649744690037877,0.0064996743355891515,-0.02476707010685192,0.9996721194831101,2.0,3.0,16.0
643,APO,ApogeeBoss,R+11C6,11.0,6.0,-56.88456758827,216.758511292372,2.687947757317,224.09842981910833,104.7047078392552,9.425146750030517e-06,-0.9997310856975518,-0.023189570956809086,0.9999814827628236,0.00015054396719218935,-0.006083705119282807,0.006085560173973678,-0.023189084210210133,0.9997125748588245,2.0,3.0,16.0
644,LCO,ApogeeBoss,R+11C7,11.0,7.0,-34.166514747352,216.985767474384,2.7553655674392,219.65922247069088,98.94830574503945,7.247396185841275e-06,-0.9996933298399968,-0.02476380869120156,0.9999923978459507,0.00010380554953147161,-0.003897880797765322,0.003899256054807081,-0.024763592183426615,0.9996857307696214,2.0,3.0,15.0
645,APO,ApogeeBoss,R+11C7,11.0,7.0,-34.13105099227,216.760542550946,2.5770943083614,219.43122259336164,98.94830576947227,7.244778344726509e-06,-0.999731170036699,-0.023185935490422874,0.9999933357412065,9.189024994439343e-05,-0.003649661539995991,0.003650810963025542,-0.02318575453235951,0.9997245082351824,2.0,3.0,15.0
646,LCO,ApogeeBoss,R+11C8,11.0,8.0,-11.3889230691492,216.987745149118,2.6961443800905998,217.28642183434653,93.00449688185857,5.0639300541982505e-06,-0.9996932407628978,-0.02476740493736361,0.9999991550533888,3.725873052953477e-05,-0.0012994246016377448,0.0012999487932047519,-0.02476737743003345,0.9996923962641575,2.0,3.0,14.0
647,APO,ApogeeBoss,R+11C8,11.0,8.0,-11.3770904442496,216.762303352352,2.5216816596492,217.06066972529527,93.00449688754848,5.0638934863355e-06,-0.9997310922776881,-0.023189288639755203,0.9999992592969938,3.328666287392952e-05,-0.0012166747560064953,0.0012171194768023008,-0.023189265302268027,0.9997303519424227,2.0,3.0,14.0
648,LCO,ApogeeBoss,R+11C9,11.0,9.0,11.388982493389,216.987729428804,2.6961438052377997,217.28640925033156,86.99548725296124,2.8798990940292502e-06,-0.9996932410712075,-0.024767392843230655,0.9999991550542878,-2.9317477361062643e-05,0.0012996273296719217,-0.001299954774863416,-0.024767375658923837,0.9996923963002584,2.0,3.0,13.0
649,APO,ApogeeBoss,R+11C9,11.0,9.0,11.3771498388222,216.76228769249,2.5216791411122,217.06065720009423,86.99548723942753,2.8824987306456528e-06,-0.9997310925490661,-0.023189277313915988,0.9999992592988446,-2.5342529465237572e-05,0.0012168646260002462,-0.0012171250769791424,-0.02318926364520223,0.9997303519740411,2.0,3.0,13.0
